game_id,white_player,white_rating,black_player,black_rating,opening,winner,move_count,link
V5YXRl9e,uzkuzk,2406.0,josedavid321,2421.0,"B90: Sicilian Defense: Najdorf Variation, Lipnitsky Attack",black,92,https://lichess.org/V5YXRl9e
aJAyVlPf,uzkuzk,2402.0,Avslugin80,2275.0,B86: Sicilian Defense: Sozin Attack,white,47,https://lichess.org/aJAyVlPf
eWRlwptB,uzkuzk,2409.0,david7torres,2360.0,"B28: Sicilian Defense: O'Kelly Variation, Venice System",black,92,https://lichess.org/eWRlwptB
iGWWA9cO,uzkuzk,2405.0,zuojj999,2289.0,"B35: Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",white,51,https://lichess.org/iGWWA9cO
kJDwEvC5,Milchakov_Andrey,2269.0,uzkuzk,2401.0,A00: Polish Opening: Bugayev Attack,black,50,https://lichess.org/kJDwEvC5
y9aeUXRO,pf2000,2286.0,uzkuzk,2397.0,B01: Scandinavian Defense: Mieses-Kotroc Variation,black,112,https://lichess.org/y9aeUXRO
fDdECXo5,AkibaRubinstein0,2524.0,uzkuzk,2401.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",white,93,https://lichess.org/fDdECXo5
2v0eS36L,uzkuzk,2407.0,tanpopo_369,2388.0,"B87: Sicilian Defense: Sozin Attack, Flank Variation",black,128,https://lichess.org/2v0eS36L
RMEmSjRF,uzkuzk,2414.0,Amyas31,2332.0,"C39: King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense",black,152,https://lichess.org/RMEmSjRF
WtrqEYLl,uzkuzk,2420.0,josedavid321,2423.0,"B90: Sicilian Defense: Najdorf Variation, Lipnitsky Attack",black,74,https://lichess.org/WtrqEYLl
4p2M2Pq9,uzkuzk,2416.0,TotallyCheeting,2271.0,C36: King's Gambit Accepted: Abbazia Defense,white,67,https://lichess.org/4p2M2Pq9
JVqxxLGQ,pangazmat,2305.0,uzkuzk,2423.0,B01: Scandinavian Defense: Valencian Variation,white,109,https://lichess.org/JVqxxLGQ
vcLeP5J3,uzkuzk,2425.0,BlueOpera,2328.0,"B88: Sicilian Defense: Sozin Attack, Leonhardt Variation",draw,94,https://lichess.org/vcLeP5J3
WxgvXRCn,uzkuzk,2420.0,kopdl,2294.0,C30: King's Gambit Declined: Classical Variation,white,55,https://lichess.org/WxgvXRCn
qFgEnEOT,Aish2012,2209.0,uzkuzk,2430.0,B01: Scandinavian Defense: Valencian Variation,white,85,https://lichess.org/qFgEnEOT
FCYMfFwJ,uzkuzk,2427.0,Aish2012,2219.0,"B77: Sicilian Defense: Dragon Variation, Yugoslav Attack",white,41,https://lichess.org/FCYMfFwJ
YKsBDq2v,Aish2012,2229.0,uzkuzk,2424.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",black,66,https://lichess.org/YKsBDq2v
RFh8qenJ,StevenChen_GoldTree,2386.0,uzkuzk,2424.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",draw,169,https://lichess.org/RFh8qenJ
F4H8bzQ1,uzkuzk,2433.0,hanyabdo2,2316.0,"B35: Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",black,124,https://lichess.org/F4H8bzQ1
SkOStu0v,mzmaz,2340.0,uzkuzk,2428.0,"D20: Queen's Gambit Accepted: Central Variation, Greco Variation",black,48,https://lichess.org/SkOStu0v
Au2sWZ38,saivijay,2264.0,uzkuzk,2424.0,D02: Queen's Pawn Game: London System,black,118,https://lichess.org/Au2sWZ38
wJJeFTyU,uzkuzk,2420.0,arielofek,2286.0,C34: King's Gambit Accepted: Fischer Defense,white,145,https://lichess.org/wJJeFTyU
pTVwVjih,uzkuzk,2416.0,davidmark,2267.0,"C15: French Defense: Winawer Variation, Alekhine Gambit, Kan Variation",white,65,https://lichess.org/pTVwVjih
hxtOinFY,Ronen338,1500.0,uzkuzk,2416.0,D02: Queen's Pawn Game: London System,black,42,https://lichess.org/hxtOinFY
jv2GbNE6,josedavid321,2427.0,uzkuzk,2409.0,B01: Scandinavian Defense: Valencian Variation,black,178,https://lichess.org/jv2GbNE6
P7BV0qQE,uzkuzk,2405.0,grrrrrrr_r,2290.0,C30: King's Gambit Declined: Classical Variation,white,149,https://lichess.org/P7BV0qQE
RZ3xR7M9,PracticeAccountJV,1500.0,uzkuzk,2405.0,D00: Queen's Pawn Game: Levitsky Attack,white,37,https://lichess.org/RZ3xR7M9
x2m3AXxm,daaleksandrov,2325.0,uzkuzk,2400.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",black,198,https://lichess.org/x2m3AXxm
jdDk3jwJ,uzkuzk,2392.0,OjaiJoao,2453.0,"C39: King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense",white,125,https://lichess.org/jdDk3jwJ
WCmn3urb,uzkuzk,2394.0,orel_chess13,2285.0,C36: King's Gambit Accepted: Modern Defense,draw,126,https://lichess.org/WCmn3urb
QQX3dupr,josedavid321,2441.0,uzkuzk,2393.0,B01: Scandinavian Defense: Valencian Variation,draw,83,https://lichess.org/QQX3dupr
RH4zx1JI,ChesskingOriginal,2405.0,uzkuzk,2400.0,A20: English Opening: King's English Variation,white,59,https://lichess.org/RH4zx1JI
qET3HOpH,uzkuzk,2406.0,josedavid321,2394.0,"B90: Sicilian Defense: Najdorf Variation, Lipnitsky Attack",black,66,https://lichess.org/qET3HOpH
i25UCxHu,uzkuzk,2413.0,ChesskingOriginal,2386.0,C36: King's Gambit Accepted: Abbazia Defense,black,66,https://lichess.org/i25UCxHu
f0zDNxAH,DrFlagstein,2498.0,uzkuzk,2410.0,B01: Scandinavian Defense: Valencian Variation,white,83,https://lichess.org/f0zDNxAH
krMXe2F3,NatWill,2400.0,uzkuzk,2410.0,B01: Scandinavian Defense: Mieses-Kotroc Variation,black,96,https://lichess.org/krMXe2F3
UWEAiDlM,ASMMI,2353.0,uzkuzk,2418.0,D02: Queen's Pawn Game: London System,white,87,https://lichess.org/UWEAiDlM
EBirE0FU,uzkuzk,2426.0,RomaOks10072014,2295.0,"C13: French Defense: Alekhine-Chatard Attack, Maróczy Variation",black,54,https://lichess.org/EBirE0FU
qxd2gGmF,uzkuzk,2432.0,AxoloteOscuro,2513.0,"B33: Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",black,74,https://lichess.org/qxd2gGmF
hXHsipm4,uzkuzk,2431.0,Hard_Defender_Twitch,2455.0,"C10: French Defense: Rubinstein Variation, Fort Knox Variation",draw,58,https://lichess.org/hXHsipm4
DbtXQzeB,uzkuzk,2427.0,jucator1,2294.0,"C31: King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit",white,63,https://lichess.org/DbtXQzeB
e0EaqtEI,ChessTheory64,2447.0,uzkuzk,2426.0,"D27: Queen's Gambit Accepted: Classical Defense, Main Line",draw,188,https://lichess.org/e0EaqtEI
j4KA4vRj,ChesskingOriginal,2403.0,uzkuzk,2420.0,"D27: Queen's Gambit Accepted: Classical Defense, Main Line",black,92,https://lichess.org/j4KA4vRj
hOVlzKKz,BurntBread,2373.0,uzkuzk,2420.0,D27: Queen's Gambit Accepted: Furman Variation,draw,100,https://lichess.org/hOVlzKKz
8FsjYfZP,uzkuzk,2421.0,Pit_0_corto,2398.0,B00: Pirc Defense,draw,74,https://lichess.org/8FsjYfZP
vuwpEANn,Hematom87,2277.0,uzkuzk,2431.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",white,73,https://lichess.org/vuwpEANn
Bu82Q0jC,uzkuzk,2433.0,ASMMI,2325.0,C36: King's Gambit Accepted: Abbazia Defense,draw,111,https://lichess.org/Bu82Q0jC
pBjyt81X,Mrthedevil123,2360.0,uzkuzk,2427.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",black,208,https://lichess.org/pBjyt81X
Kj2Hvd08,Feadx,2250.0,uzkuzk,2435.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",white,109,https://lichess.org/Kj2Hvd08
vruopDZH,uzkuzk,2434.0,Jonath01,2002.0,C36: King's Gambit Accepted: Abbazia Defense,white,81,https://lichess.org/vruopDZH
2VF5KFxb,uzkuzk,2428.0,ASMMI,2334.0,C36: King's Gambit Accepted: Abbazia Defense,white,42,https://lichess.org/2VF5KFxb
HHPjK3Rg,uzkuzk,2424.0,anonymous031,2252.0,"B33: Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",white,63,https://lichess.org/HHPjK3Rg
P2rafW4x,anonymous031,2258.0,uzkuzk,2420.0,B01: Scandinavian Defense: Mieses-Kotroc Variation,black,21,https://lichess.org/P2rafW4x
ZCOI0q5w,mdismile,2314.0,uzkuzk,2429.0,"D27: Queen's Gambit Accepted: Classical Defense, Rubinstein Variation",white,111,https://lichess.org/ZCOI0q5w
MHINALVJ,uzkuzk,2430.0,abhix_333IG_ID_143-0,2334.0,B40: Sicilian Defense: Four Knights Variation,draw,78,https://lichess.org/MHINALVJ
OcNYcMqC,orel_chess13,2299.0,uzkuzk,2433.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",draw,125,https://lichess.org/OcNYcMqC
bepD7KUy,Vlasikhin_Maksim,2252.0,uzkuzk,2429.0,D27: Queen's Gambit Accepted: Furman Variation,black,66,https://lichess.org/bepD7KUy
IarMkKGQ,uzkuzk,2431.0,Celeste60,2319.0,B01: Scandinavian Defense: Mieses-Kotroc Variation,draw,77,https://lichess.org/IarMkKGQ
cb57LTYu,ChessTactics28,2300.0,uzkuzk,2426.0,D24: Queen's Gambit Accepted: Showalter Variation,black,46,https://lichess.org/cb57LTYu
HJXjbpEi,FlyingLemon,2267.0,uzkuzk,2421.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",black,206,https://lichess.org/HJXjbpEi
ZqUlLyEH,FlyingLemon,2280.0,uzkuzk,2416.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",black,86,https://lichess.org/ZqUlLyEH
C9NFduIX,Kanake04,2485.0,uzkuzk,2423.0,D00: Blackmar-Diemer Gambit Accepted: Ryder Gambit,white,155,https://lichess.org/C9NFduIX
rTaQk3LW,uzkuzk,2423.0,unprasad72,2294.0,"C31: King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit",black,36,https://lichess.org/rTaQk3LW
SHatlTQE,uzkuzk,2433.0,Bestfiercechess,2385.0,B32: Sicilian Defense: Kalashnikov Variation,black,54,https://lichess.org/SHatlTQE
TMUwSYcf,sub15_5k,2527.0,uzkuzk,2439.0,"D27: Queen's Gambit Accepted: Classical Defense, Main Line",white,143,https://lichess.org/TMUwSYcf
gKL10vD7,uzkuzk,2433.0,Shinichi02,2310.0,"B33: Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",white,57,https://lichess.org/gKL10vD7
eWTW80SO,show_me_patzer,2284.0,uzkuzk,2428.0,"A22: English Opening: King's English Variation, Adhiban Gambit",black,42,https://lichess.org/eWTW80SO
EiNhiXqJ,ashuf,2340.0,uzkuzk,2438.0,D02: Queen's Pawn Game: London System,white,117,https://lichess.org/EiNhiXqJ
sQXcRQJX,FlyingLemon,2259.0,uzkuzk,2433.0,"B01: Scandinavian Defense: Valencian Variation, Main Line",black,124,https://lichess.org/sQXcRQJX
69hPZAgP,uzkuzk,2427.0,FlyingLemon,2263.0,"B90: Sicilian Defense: Najdorf Variation, Lipnitsky Attack",white,47,https://lichess.org/69hPZAgP
fIA7uCB9,Pit_0_corto,2396.0,uzkuzk,2418.0,A00: Mieses Opening,black,62,https://lichess.org/fIA7uCB9
8ZH1BQdW,GrandMasterOfPuppets,2369.0,uzkuzk,2410.0,"D27: Queen's Gambit Accepted: Classical Defense, Rubinstein Variation",black,36,https://lichess.org/8ZH1BQdW
dLV7Y6Rn,uzkuzk,2419.0,AnIndianChessplayer,2449.0,C36: King's Gambit Accepted: Abbazia Defense,black,144,https://lichess.org/dLV7Y6Rn
rNSUDOWx,FlyingLemon,2262.0,uzkuzk,2413.0,B01: Scandinavian Defense: Valencian Variation,black,110,https://lichess.org/rNSUDOWx
LTjg4omT,FlyingLemon,2267.0,uzkuzk,2428.0,C47: Four Knights Game,white,121,https://lichess.org/LTjg4omT
REo8jI61,uzkuzk,2444.0,GC3000,2271.0,"C11: French Defense: Classical Variation, Burn Variation, Morozevich Line",black,104,https://lichess.org/REo8jI61
ei5dUD6o,uzkuzk,2450.0,Tagiyev_2222,2496.0,B13: Caro-Kann Defense: Exchange Variation,black,60,https://lichess.org/ei5dUD6o
UgOrSyYj,uzkuzk,2458.0,CR7God,2321.0,"B87: Sicilian Defense: Sozin Attack, Flank Variation",black,68,https://lichess.org/UgOrSyYj
85Nu28bN,CR7God,2101.0,uzkuzk,2468.0,A06: Zukertort Opening: Tennison Gambit,white,131,https://lichess.org/85Nu28bN
rvupkVzN,uzkuzk,2468.0,likeyacutg,2453.0,C36: King's Gambit Accepted: Abbazia Defense,white,99,https://lichess.org/rvupkVzN
QUTbKcV6,Kanake04,2478.0,uzkuzk,2460.0,"D00: Queen's Pawn Game: Chigorin Variation, Alburt Defense",black,52,https://lichess.org/QUTbKcV6
eCNNmRn5,uzkuzk,2460.0,elverhoj,2304.0,"B33: Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",white,48,https://lichess.org/eCNNmRn5
CUoWVCZ7,uzkuzk,2460.0,chesspawnrookking,2361.0,"C01: French Defense: Exchange Variation, Svenonius Variation",draw,120,https://lichess.org/CUoWVCZ7
FzJbY92X,pf2000,2315.0,uzkuzk,2460.0,B01: Scandinavian Defense: Mieses-Kotroc Variation,black,102,https://lichess.org/FzJbY92X
szXDgeyd,uzkuzk,2460.0,JackDa7ank,2281.0,"C01: French Defense: Exchange Variation, Svenonius Variation",white,65,https://lichess.org/szXDgeyd
mrUauq9I,Sgomez11,2285.0,uzkuzk,2460.0,B01: Scandinavian Defense: Gubinsky-Melts Defense,draw,93,https://lichess.org/mrUauq9I
tBTPXlB5,uzkuzk,2460.0,Entuzijasta,2308.0,B02: Alekhine Defense: Scandinavian Variation,white,45,https://lichess.org/tBTPXlB5
90byu3VU,uzkuzk,2460.0,BozoChessPlayer123,1916.0,"B87: Sicilian Defense: Sozin Attack, Flank Variation",white,85,https://lichess.org/90byu3VU
HoMUNmJw,Prepstoring,2185.0,uzkuzk,2460.0,"D12: Slav Defense: Quiet Variation, Schallopp Defense",black,50,https://lichess.org/HoMUNmJw
IvXV5z06,likeyacutg,2424.0,uzkuzk,2468.0,"A22: English Opening: King's English Variation, Adhiban Gambit",white,77,https://lichess.org/IvXV5z06
OMUAgKAt,lamsd,2547.0,uzkuzk,2468.0,A20: English Opening: King's English Variation,black,28,https://lichess.org/OMUAgKAt
stVpx7zd,uzkuzk,2468.0,mk1393,2244.0,B10: Caro-Kann Defense: Two Knights Attack,draw,69,https://lichess.org/stVpx7zd
LOEJS5VO,uzkuzk,2479.0,Future_Champion777,2264.0,"B90: Sicilian Defense: Najdorf Variation, Lipnitsky Attack",black,98,https://lichess.org/LOEJS5VO
qKDBzzx4,uzkuzk,2482.0,Unicorn7Love,2728.0,"B77: Sicilian Defense: Dragon Variation, Yugoslav Attack",black,188,https://lichess.org/qKDBzzx4
0mkJnStm,likeyacutg,2437.0,uzkuzk,2482.0,"A22: English Opening: King's English Variation, Adhiban Gambit",white,39,https://lichess.org/0mkJnStm
BayBUVK3,daaleksandrov,2357.0,uzkuzk,2482.0,D26: Queen's Gambit Accepted: Classical Defense,white,49,https://lichess.org/BayBUVK3
PNIntV0m,Zhigalko_Sergei,1500.0,adamoff,1663.0,C00: Rat Defense: Small Center Defense,white,41,https://lichess.org/PNIntV0m
VOv8w7YV,adamoff,1663.0,Zhigalko_Sergei,1500.0,A01: Nimzo-Larsen Attack: Modern Variation,black,58,https://lichess.org/VOv8w7YV
A3WPmjcn,adamoff,1663.0,Zhigalko_Sergei,1500.0,B20: Sicilian Defense,black,60,https://lichess.org/A3WPmjcn
Zwk1wFVO,adamoff,1663.0,Zhigalko_Sergei,1500.0,C20: King's Pawn Game: Leonardis Variation,black,18,https://lichess.org/Zwk1wFVO
9JBcHezk,l_efimova,1500.0,Zhigalko_Sergei,1500.0,"A22: English Opening: King's English Variation, Two Knights Variation",black,72,https://lichess.org/9JBcHezk
vPjyQ4dx,ZERO_MMR,1500.0,Zhigalko_Sergei,1500.0,E12: Queen's Indian Defense: Miles Variation,black,68,https://lichess.org/vPjyQ4dx
8yKYFhZK,MedikamentenManfred,1500.0,Zhigalko_Sergei,1500.0,C44: King's Knight Opening: Konstantinopolsky,black,82,https://lichess.org/8yKYFhZK
62kDlMP7,Lokic777,1500.0,Zhigalko_Sergei,1500.0,"C63: Ruy Lopez: Schliemann Defense, Jaenisch Gambit Accepted",black,54,https://lichess.org/62kDlMP7
AWa8YajT,ChessMike13,1500.0,Zhigalko_Sergei,1500.0,C44: Ponziani Opening: Jaenisch Counterattack,black,30,https://lichess.org/AWa8YajT
I4njKGEx,A-Azashikov,1500.0,Zhigalko_Sergei,1500.0,"A22: English Opening: King's English Variation, Two Knights Variation",black,22,https://lichess.org/I4njKGEx
YM5FOliA,Zhigalko_Sergei,1500.0,l_efimova,1500.0,C00: Rat Defense: Small Center Defense,white,59,https://lichess.org/YM5FOliA
10Nj1lKj,Zhigalko_Sergei,1500.0,MedikamentenManfred,1500.0,"C43: Petrov's Defense: Modern Attack, Center Variation",white,75,https://lichess.org/10Nj1lKj
J718J7wM,Zhigalko_Sergei,1500.0,Lokic777,1500.0,C50: Italian Game: Anti-Fried Liver Defense,white,29,https://lichess.org/J718J7wM
gIgv3rkN,Zhigalko_Sergei,1500.0,ChessMike13,1500.0,C40: King's Pawn Game: Damiano Defense,white,35,https://lichess.org/gIgv3rkN
jzAktY95,Zhigalko_Sergei,1500.0,ZERO_MMR,1500.0,C50: Italian Game: Anti-Fried Liver Defense,white,15,https://lichess.org/jzAktY95
ONg3KSXR,AnIndianChessplayer,2465.0,bec02,2330.0,"D00: Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",white,121,https://lichess.org/ONg3KSXR
4mLZscGq,AnIndianChessplayer,2463.0,josedavid321,2421.0,D01: Rapport-Jobava System,black,76,https://lichess.org/4mLZscGq
ISTDY2nv,balachess2008,2449.0,AnIndianChessplayer,2463.0,A10: English Opening,draw,51,https://lichess.org/ISTDY2nv
AWynpdKI,RuchaxAnushka,2306.0,AnIndianChessplayer,2475.0,"C50: Italian Game: Giuoco Pianissimo, Canal Variation",white,166,https://lichess.org/AWynpdKI
xWmZ7TGD,AnIndianChessplayer,2466.0,josedavid321,2432.0,D01: Rapport-Jobava System,white,185,https://lichess.org/xWmZ7TGD
ViCDPSNP,Itachi_uchiha-1,2423.0,AnIndianChessplayer,2458.0,A10: English Opening,black,66,https://lichess.org/ViCDPSNP
Dvxc250C,AnIndianChessplayer,2458.0,moresamoudi,2351.0,A45: Indian Defense,black,67,https://lichess.org/Dvxc250C
b6yPk5qI,AnIndianChessplayer,2457.0,AkibaRubinstein0,2521.0,A45: Indian Defense,draw,92,https://lichess.org/b6yPk5qI
25uuAX9y,AkibaRubinstein0,2516.0,AnIndianChessplayer,2464.0,"C54: Italian Game: Classical Variation, Center Attack",white,47,https://lichess.org/25uuAX9y
HcUXfrhX,Marcovetch,2361.0,AnIndianChessplayer,2458.0,C45: Scotch Game: Schmidt Variation,black,82,https://lichess.org/HcUXfrhX
aOZSeCOO,AnIndianChessplayer,2458.0,Vincenzoalvarez,2433.0,D00: Queen's Pawn Game: Accelerated London System,draw,123,https://lichess.org/aOZSeCOO
8I6yPx9R,AkibaRubinstein0,2456.0,AnIndianChessplayer,2466.0,"C54: Italian Game: Classical Variation, Center Attack",white,69,https://lichess.org/8I6yPx9R
vN2T5x56,AnIndianChessplayer,2461.0,Galkin_Andrey,2323.0,D00: Queen's Pawn Game: Accelerated London System,white,49,https://lichess.org/vN2T5x56
xelfVD0w,raman9yash,2513.0,AnIndianChessplayer,2461.0,"C54: Italian Game: Classical Variation, Giuoco Pianissimo, with d6",white,51,https://lichess.org/xelfVD0w
4MfRqvMY,nrupakantakashatrugn,2307.0,AnIndianChessplayer,2456.0,A46: Indian Defense: London System,black,134,https://lichess.org/4MfRqvMY
01Yhm1JR,AkibaRubinstein0,2456.0,AnIndianChessplayer,2456.0,"C54: Italian Game: Classical Variation, Center Attack",draw,75,https://lichess.org/01Yhm1JR
dLV7Y6Rn,uzkuzk,2419.0,AnIndianChessplayer,2449.0,C36: King's Gambit Accepted: Abbazia Defense,black,144,https://lichess.org/dLV7Y6Rn
dIPxVeDJ,AnIndianChessplayer,2449.0,MooMohamed007X91357,2425.0,A45: Indian Defense,black,124,https://lichess.org/dIPxVeDJ
cx6uZDVb,squareHundred,2356.0,AnIndianChessplayer,2443.0,"C54: Italian Game: Classical Variation, Greco Gambit, Traditional Line",black,76,https://lichess.org/cx6uZDVb
aVEF95J7,AnIndianChessplayer,2444.0,nanna-angel,2401.0,A45: Indian Defense,draw,85,https://lichess.org/aVEF95J7
9ksdIJQz,AnIndianChessplayer,2451.0,ChessTheory64,2408.0,A45: Indian Defense,black,102,https://lichess.org/9ksdIJQz
eHywLAsQ,AnIndianChessplayer,2446.0,dedemitan,2358.0,D01: Rapport-Jobava System,white,87,https://lichess.org/eHywLAsQ
gZyOUe4O,AnIndianChessplayer,2441.0,citir0,2365.0,A45: Indian Defense,white,27,https://lichess.org/gZyOUe4O
YsUsoqek,citir0,2351.0,AnIndianChessplayer,2443.0,"C71: Ruy Lopez: Morphy Defense, Modern Steinitz Defense",draw,37,https://lichess.org/YsUsoqek
dYKcX5dP,AnIndianChessplayer,2450.0,Super_BrainPower,2382.0,"D93: Grünfeld Defense: Three Knights Variation, Hungarian Variation",black,160,https://lichess.org/dYKcX5dP
epZpVO3T,Super_BrainPower,2374.0,AnIndianChessplayer,2452.0,E00: Catalan Opening,draw,65,https://lichess.org/epZpVO3T
KfePQ9SU,AnIndianChessplayer,2452.0,barugasu_04,2319.0,D00: Queen's Pawn Game: Accelerated London System,black,68,https://lichess.org/KfePQ9SU
QrmLsPzW,RTCM2200,2412.0,AnIndianChessplayer,2452.0,C45: Scotch Game: Schmidt Variation,draw,79,https://lichess.org/QrmLsPzW
7v2JaxbK,AnIndianChessplayer,2448.0,ValentaVit78,2301.0,A45: Indian Defense,white,47,https://lichess.org/7v2JaxbK
YLOfynGR,AnIndianChessplayer,2444.0,mkenenisa,2295.0,D00: Queen's Pawn Game: Accelerated London System,white,81,https://lichess.org/YLOfynGR
Q7jRjrg7,AnIndianChessplayer,2439.0,stop_fascism,2311.0,D00: Queen's Pawn Game: Accelerated London System,white,141,https://lichess.org/Q7jRjrg7
UwJD32GQ,stop_fascism,2322.0,AnIndianChessplayer,2434.0,E32: Nimzo-Indian Defense: Classical Variation,black,56,https://lichess.org/UwJD32GQ
ES4A0VoQ,AnIndianChessplayer,2435.0,AkibaRubinstein0,2394.0,D01: Rapport-Jobava System,draw,128,https://lichess.org/ES4A0VoQ
3YuFwnOD,wslm,2350.0,AnIndianChessplayer,2429.0,E50: Nimzo-Indian Defense,black,50,https://lichess.org/3YuFwnOD
bHbHEb5K,AnIndianChessplayer,2438.0,Moussardraser,2365.0,"A90: Dutch Defense: Stonewall Variation, Modern Variation",black,86,https://lichess.org/bHbHEb5K
PYhbPKfj,In_Memoriam_D_Iliev,2305.0,AnIndianChessplayer,2433.0,C47: Four Knights Game: Scotch Variation Accepted,black,66,https://lichess.org/PYhbPKfj
zgwVfcT8,ohohohoh,2381.0,AnIndianChessplayer,2442.0,"C54: Italian Game: Classical Variation, Giuoco Pianissimo, with d6",white,37,https://lichess.org/zgwVfcT8
SjmuqUu5,AnIndianChessplayer,2439.0,bijiy,2581.0,D01: Rapport-Jobava System,draw,88,https://lichess.org/SjmuqUu5
d4m3fZKh,Kanake04,2442.0,AnIndianChessplayer,2447.0,D01: Rapport-Jobava System,white,105,https://lichess.org/d4m3fZKh
RcZZUvtN,littleprince1981,2303.0,AnIndianChessplayer,2442.0,"C54: Italian Game: Classical Variation, Greco Gambit",black,82,https://lichess.org/RcZZUvtN
kv3uJw69,AnIndianChessplayer,2434.0,HROB,2433.0,D00: Queen's Pawn Game: Accelerated London System,white,15,https://lichess.org/kv3uJw69
RAVb23Rz,p0uss1_dassaut64096,2313.0,AnIndianChessplayer,2429.0,"C54: Italian Game: Classical Variation, Greco Gambit",black,72,https://lichess.org/RAVb23Rz
quFQxkgz,stop_fascism,2366.0,AnIndianChessplayer,2430.0,"E47: Nimzo-Indian Defense: Normal Variation, Bishop Attack",draw,209,https://lichess.org/quFQxkgz
bmTZTaf5,AnIndianChessplayer,2423.0,Elwe,2369.0,B07: Pirc Defense,white,41,https://lichess.org/bmTZTaf5
06PDaOfb,hhd123,2337.0,AnIndianChessplayer,2416.0,E11: Bogo-Indian Defense: Nimzowitsch Variation,black,78,https://lichess.org/06PDaOfb
yvGF4TnE,littleprince1981,2315.0,AnIndianChessplayer,2409.0,"C54: Italian Game: Classical Variation, Greco Gambit",black,42,https://lichess.org/yvGF4TnE
3PiS6j8e,Elwe,2393.0,AnIndianChessplayer,2400.0,"A15: English Opening: Anglo-Indian Defense, Queen's Indian Formation",black,140,https://lichess.org/3PiS6j8e
WApalb1r,EttoreWalter,2542.0,AnIndianChessplayer,2397.0,E11: Bogo-Indian Defense: Nimzowitsch Variation,draw,16,https://lichess.org/WApalb1r
4SKtznQ3,needfulcalculate,2386.0,AnIndianChessplayer,2397.0,A46: Indian Defense: London System,draw,52,https://lichess.org/4SKtznQ3
AVDVOMQ9,AnIndianChessplayer,2399.0,PhantomDharak,2315.0,D01: Rapport-Jobava System,draw,115,https://lichess.org/AVDVOMQ9
TMht3U2e,Suhov549,2351.0,AnIndianChessplayer,2378.0,"C75: Ruy Lopez: Morphy Defense, Modern Steinitz Defense",black,76,https://lichess.org/TMht3U2e
7k9l0d5z,S_D_T_K_G,2394.0,AnIndianChessplayer,2388.0,E21: Nimzo-Indian Defense: Three Knights Variation,white,39,https://lichess.org/7k9l0d5z
ODxcJIqr,S_D_T_K_G,2402.0,AnIndianChessplayer,2377.0,C60: Ruy Lopez: Cozio Defense,black,146,https://lichess.org/ODxcJIqr
BsoPHMY7,AnIndianChessplayer,2369.0,chessmaster10516,2274.0,D02: Queen's Pawn Game: London System,white,55,https://lichess.org/BsoPHMY7
ISZ4lU5C,AnIndianChessplayer,2355.0,Itachi_uchiha-1,2480.0,A45: Indian Defense,white,65,https://lichess.org/ISZ4lU5C
DyHS2zGw,AnIndianChessplayer,2366.0,Lucon2000,2340.0,"D00: Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",black,106,https://lichess.org/DyHS2zGw
HMp0yKsG,Suhov549,2352.0,AnIndianChessplayer,2355.0,"C75: Ruy Lopez: Morphy Defense, Modern Steinitz Defense",black,58,https://lichess.org/HMp0yKsG
ByJG47jV,AnIndianChessplayer,2368.0,stop_fascism,2344.0,D00: Queen's Pawn Game: Accelerated London System,black,44,https://lichess.org/ByJG47jV
tBbkRuSV,AnIndianChessplayer,2357.0,chesstoken,2302.0,A45: Indian Defense,white,55,https://lichess.org/tBbkRuSV
nOkLFilj,AnIndianChessplayer,2369.0,S_D_T_K_G,2395.0,C47: Four Knights Game,black,86,https://lichess.org/nOkLFilj
YmrZcISX,S_D_T_K_G,2328.0,AnIndianChessplayer,2370.0,E11: Bogo-Indian Defense: Nimzowitsch Variation,draw,140,https://lichess.org/YmrZcISX
qIyVoSGC,AnIndianChessplayer,2383.0,I_AM_THE_BEST-18,2380.0,C47: Four Knights Game,black,120,https://lichess.org/qIyVoSGC
VOkELO2D,AnIndianChessplayer,2379.0,CR7God,2492.0,A45: Indian Defense,draw,117,https://lichess.org/VOkELO2D
